trip_id,created_at,route_type,origin_center,origin_name,dest_center,dest_name,dispatch_time,delivery_time,osrm_distance_km,osrm_time_min,actual_time_min,vehicle_reg,driver_id,client,status,billed_amount
trip-153748618178596561,2018-09-20 23:29:41.786192,Carting,IND686513AAA,Mundakayam_Central_D_1 (Kerala),IND686507AAA,Parakkdavu_KeRoad_D (Kerala),2018-09-21 01:48:30.583837,2018-09-21 02:18:56.033946,12.6946,9.0,19.0,PB81RI8019,DRV-053,Shakti Cement,COMPLETED,63265.0
trip-153680831372097605,2018-09-13 03:11:53.721278,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-13 03:11:53.721278,2018-09-13 06:33:21.259679,12.2796,11.0,20.0,UK79WJ9666,DRV-016,Internal,COMPLETED,68352.0
trip-153757142216380405,2018-09-21 23:10:22.164049,FTL,IND506001AAC,Warangal_Central_D_2 (Telangana),IND505467AAA,Husnabad_Greenmkt_D (Telangana),2018-09-22 01:12:53.074559,2018-09-22 02:23:10.528350,24.5204,22.0,32.0,RJ34GX8933,DRV-058,Shakti Cement,COMPLETED,64441.0
trip-153675114062422523,2018-09-12 11:19:00.624574,FTL,IND231208AAA,Duddhi_MChwkDPP_D (Uttar Pradesh),IND231217AAA,Renukoot_Govind_D (Uttar Pradesh),2018-09-12 23:35:02.896307,2018-09-13 01:07:10.603803,34.139900000000004,24.0,62.0,HR10TK9005,DRV-056,Internal,COMPLETED,10283.0
trip-153739259718920642,2018-09-19 21:29:57.189488,Carting,IND641062AAD,Coimbatore_Karayam_H (Tamil Nadu),IND643231AAA,Coonoor_Fairybnk_D (Tamil Nadu),2018-09-19 21:29:57.189488,2018-09-20 01:09:24.709478,26.1095,18.0,70.0,PB-84-TB-2343,DRV-051,Internal,COMPLETED,69094.0
trip-153809297516783033,2018-09-28 00:02:55.168223,Carting,IND421302AAR,Mumbai_East_I_21 (Maharashtra),IND421004AAA,Mumbai_Ulhasngr_DC (Maharashtra),2018-09-28 00:02:55.168223,2018-09-28 02:03:45.450335,11.4689,8.0,26.0,up33pg6813,DRV-044,Internal,COMPLETED,16349.0
trip-153835265954729324,2018-10-01 00:10:59.547509,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-10-01 00:10:59.547509,2018-10-01 02:13:45.030330,13.4549,12.0,23.0,CH71DC7565,DRV-035,Vertex Retail,COMPLETED,72702.0
trip-153747926970623889,2018-09-20 21:34:29.706447,FTL,IND781018AAB,Guwahati_Hub (Assam),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-20 21:34:29.706447,2018-09-23 10:12:37.038279,25.9727,25.0,31.0,ch67hy8613,DRV-050,Vertex Retail,COMPLETED,15151.0
trip-153697978525529665,2018-09-15 02:49:45.255558,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-09-15 02:49:45.255558,2018-09-15 06:05:06.924496,13.1233,17.0,25.0,CH-10-YZ-3615,DRV-037,Vertex Retail,COMPLETED,11924.0
trip-153699181561927632,2018-09-15 06:10:14.250084,Carting,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND160055AAA,Chandigarh_Mohali (Chandigarh),2018-09-15 06:10:14.250084,2018-09-15 07:51:01.282507,14.070799999999998,17.0,19.0,UP 18 VK 6143,DRV-054,Internal,COMPLETED,36818.0
trip-153791497100443487,2018-09-25 22:36:11.004694,Carting,IND695582AAA,Kazhakkoottam_Rdiosttn_D (Kerala),IND695101AAB,Attingal_Central_D_2 (Kerala),2018-09-25 23:59:36.341135,2018-09-26 00:54:45.949889,10.1022,10.0,12.0,HR-70-ZZ-3780,DRV-006,Internal,COMPLETED,27227.0
trip-153844469136211304,2018-10-02 01:44:51.362354,FTL,IND151001AAA,Bhatinda_DPC (Punjab),IND151302AAA,TalwandiSabo_Wardno3_D (Punjab),2018-10-02 01:44:51.362354,2018-10-02 03:21:08.269123,54.7832,41.0,24.0,PB68LJ4728,DRV-016,Vertex Retail,COMPLETED,76240.0
trip-153742678209723697,2018-09-20 06:59:42.097456,Carting,IND110037AAM,Delhi_Airport_H (Delhi),IND110035AAC,Delhi_North_R_8 (Delhi),2018-09-20 06:59:42.097456,2018-09-20 09:41:59.267652,12.7088,12.0,23.0,PB47HL3939,DRV-043,Internal,COMPLETED,26598.0
trip-153759611140466524,2018-09-22 06:01:51.404926,Carting,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-22 06:01:51.404926,2018-09-22 08:01:38.619799,13.404,12.0,44.0,UK 79 WJ 9666,DRV-027,Apex Chemicals,COMPLETED,36904.0
trip-153803596970784556,2018-09-27 08:12:49.708101,FTL,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),2018-09-27 08:12:49.708101,2018-09-27 10:54:48.464588,29.8764,27.0,44.0,CH76PU4919,DRV-019,Internal,COMPLETED,71210.0
trip-153771935682827992,2018-09-23 16:15:56.828536,FTL,IND625008AAA,Madurai_Kappalur_H (Tamil Nadu),IND626123AAA,Sivakasi_Msstreet_DC (Tamil Nadu),2018-09-23 16:15:56.828536,2018-09-24 00:20:12.109866,27.2796,25.0,42.0,PB-42-BW-8144,DRV-025,Shakti Cement,COMPLETED,86002.0
trip-153688864825047904,2018-09-14 01:30:48.250720,FTL,IND832109AAB,Jamshedpur_Central_I_3 (Jharkhand),IND834002AAB,Ranchi_Hub (Jharkhand),2018-09-14 01:30:48.250720,2018-09-14 06:08:13.724186,28.7707,20.0,46.0,PB-18-BK-2160,DRV-053,Internal,COMPLETED,53020.0
trip-153813658497458324,2018-09-28 12:09:44.974834,FTL,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),2018-09-28 12:09:44.974834,2018-09-28 17:59:45.249736,23.013900000000003,16.0,68.0,PB-74-TA-4257,DRV-014,Internal,COMPLETED,26603.0
trip-153773189357230359,2018-09-23 19:44:53.572565,Carting,IND673305AAA,Koyilandy_Pshrikvu_D (Kerala),IND673104AAA,Vadakara_Mandodi_D (Kerala),2018-09-24 00:55:47.464723,2018-09-24 01:35:03.924960,10.0269,10.0,13.0,HR10TK9005,DRV-006,Shakti Cement,COMPLETED,64572.0
trip-153800204451974152,2018-09-26 22:47:24.519982,Carting,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411036AAA,Pune_Mundhawa_L (Maharashtra),2018-09-26 22:47:24.519982,2018-09-27 02:26:52.722846,10.7343,13.0,18.0,rj68ax5315,DRV-035,Shakti Cement,COMPLETED,31296.0
trip-153794257800533123,2018-09-26 06:16:18.005574,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-26 06:16:18.005574,2018-09-26 08:38:33.115692,12.9315,11.0,27.0,HR24VR5371,DRV-013,Orion Pharma,COMPLETED,31608.0
trip-153768650693849511,2018-09-23 07:08:26.938718,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),2018-09-23 07:08:26.938718,2018-09-23 22:02:14.648136,30.0697,27.0,43.0,UK12XR1853,DRV-039,Internal,COMPLETED,24687.0
trip-153797675372884717,2018-09-26 15:45:53.729120,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-26 15:45:53.729120,2018-09-26 18:24:53.187990,12.4791,17.0,23.0,UP 37 UP 7482,DRV-017,Internal,COMPLETED,39374.0
trip-153738046125722247,2018-09-19 18:07:41.257478,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-19 18:07:41.257478+05:30,2018-09-21 18:01:59.757699,30.0248,32.0,38.0,HR68TS2638,DRV-035,Internal,COMPLETED,39103.0
trip-153711901226646439,2018-09-16 17:30:12.266698,FTL,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713103AAA,Bardhaman_Bankura_D (West Bengal),2018-09-16 17:30:12.266698,2018-09-17 01:05:59.287901,25.8567,18.0,65.0,UK 29 NF 9548,DRV-035,Vertex Retail,COMPLETED,73988.0
trip-153783295616975913,2018-09-24 23:49:16.170016,FTL,IND363520AAC,Chotila_Central_D_2 (Gujarat),IND363001AAA,Surendranagar_DC (Gujarat),2018-09-25 00:58:48.450526,2018-09-25 02:28:43.058676,23.9061,22.0,26.0,RJ-68-AX-5315,DRV-058,Vertex Retail,COMPLETED,21779.0
trip-153837384949164392,2018-10-01 06:04:09.491918,Carting,IND636016AAA,Salem (Tamil Nadu),IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),2018-10-01 10:16:18.094206,2018-10-01 12:11:08.748119,12.994,17.0,12.0,UK76OD5061,DRV-020,Vertex Retail,COMPLETED,93453.0
trip-153739974406016600,2018-09-20 02:09:23.056912,Carting,IND400037AAA,Mumbai Antop Hill (Maharashtra),IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),2018-09-20 03:12:48.220547,2018-09-20 04:41:00.994286,14.5401,12.0,40.0,UP-40-IM-3144,DRV-003,Orion Pharma,COMPLETED,55833.0
trip-153729296084312566,2018-09-18 17:49:20.843429,Carting,IND560002AAA,Bengaluru_KHRoad_I (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-18 17:49:20.843429,2018-09-18 19:31:32.219672,13.3955,19.0,28.0,up33pg6813,DRV-025,Shakti Cement,COMPLETED,87357.0
trip-153841250338688258,2018-10-01 16:48:23.387131,FTL,IND834002AAB,Ranchi_Hub (Jharkhand),IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),2018-10-01 16:48:23.387131,2018-10-01 21:10:15.559432,28.4295,20.0,45.0,UP37RY4295,DRV-014,Shakti Cement,COMPLETED,47303.0
trip-153763738323892150,2018-09-22 17:29:43.239184,Carting,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),2018-09-22 17:29:43.239184,2018-09-22 19:04:49.873880,17.943099999999998,17.0,24.0,HR64RO3607,DRV-032,Orion Pharma,COMPLETED,56849.0
trip-153827317767489255,2018-09-30 02:06:17.675142,Carting,IND110037AAK,Delhi_Kapshera_L (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-30 02:06:17.675142,2018-09-30 06:12:49.634517,13.4289,17.0,46.0,ch71dc7565,DRV-008,Apex Chemicals,COMPLETED,52845.0
trip-153782355113509380,2018-09-24 21:12:31.135350,FTL,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND846004AAA,Darbhanga (Bihar),2018-09-24 21:12:31.135350,2018-09-25 01:25:13.459769,27.5663,21.0,41.0,PB68LJ4728,DRV-010,Internal,COMPLETED,22741.0
trip-153749623881888409,2018-09-21 02:17:18.819138,Carting,IND110037AAK,Delhi_Kapshera_L (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 02:17:18.819138,2018-09-21 07:57:31.352727,13.3743,12.0,88.0,HR47UT6925,DRV-025,Internal,COMPLETED,32209.0
trip-153697051177197688,2018-09-15 00:15:11.243681,Carting,IND560043AAC,HBR Layout PC (Karnataka),IND560064AAA,Bengaluru_NwYlhnka_DC (Karnataka),2018-09-15 00:15:11.243681,2018-09-15 01:02:21.310520,12.7009,16.0,23.0,HR63TT4697,DRV-035,Apex Chemicals,COMPLETED,61124.0
trip-153807616174832161,2018-09-27 19:22:41.748568,FTL,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),2018-09-27 19:22:41.748568,2018-09-27 22:15:02.822431,32.8971,27.0,99.0,UP13DI3925,DRV-008,Internal,COMPLETED,72969.0
trip-153807241837258683,2018-09-27 18:20:18.372837,Carting,IND110044AAB,Del_Okhla_PC (Delhi),IND110030AAD,Delhi_Kishangarh_DPC (Delhi),2018-09-27 18:20:18.372837,2018-09-27 19:20:34.285066,12.8435,14.0,18.0,UP37RY4295,DRV-002,Internal,COMPLETED,32216.0
trip-153776212060485914,2018-09-24 04:08:40.605226,FTL,IND632006AAA,Vellore_GndhiNgr_IP (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-24 13:06:15.588455,2018-09-24 16:10:43.759126,30.4608,23.0,48.0,CH42HD4155,DRV-039,Shakti Cement,COMPLETED,22773.0
trip-153796540948024580,2018-09-26 12:36:49.480525,Carting,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 12:36:49.480525,2018-09-26 18:09:08.348176,13.8759,19.0,21.0,RJ57LG5374,DRV-028,Vertex Retail,COMPLETED,72698.0
trip-153751100619756239,2018-09-21 06:23:26.197821,Carting,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND121001AAA,Faridabad (Haryana),2018-09-21 06:23:26.197821,2018-09-21 08:04:51.466549,11.0239,10.0,15.0,HR 77 LN 6419,DRV-018,Orion Pharma,COMPLETED,79502.0
trip-153848897298439539,2018-10-02 14:02:52.984631,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),2018-10-02 14:02:52.984631,2018-10-02 14:39:49.535632,9.6724,10.0,16.0,hr13hg1333,DRV-039,Internal,COMPLETED,28588.0
trip-153757387394275443,2018-09-21 23:51:13.841820,Carting,IND572101AAA,Tumkur_Veersagr_I (Karnataka),IND561203AAB,Doddablpur_ChikaDPP_D (Karnataka),2018-09-21 23:51:13.841820,2018-09-22 01:48:01.474596,10.7114,8.0,13.0,PB43VC3573,DRV-002,Internal,COMPLETED,90478.0
trip-153815850523646256,2018-09-28 18:15:05.236714,Carting,IND400015AAB,Mumbai_CotnGren_M (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-28 18:15:05.236714,2018-09-28 22:09:20.190463,24.9751,19.0,58.0,hr59kv7624,DRV-034,Vertex Retail,COMPLETED,93498.0
trip-153783585287775428,2018-09-25 00:37:32.878053,FTL,IND302014AAA,Jaipur_Hub (Rajasthan),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-25 00:37:32.878053,2018-09-25 10:33:36.805055,25.4867,25.0,29.0,HR39BZ6168,DRV-056,Vertex Retail,COMPLETED,74516.0
trip-153685673184579265,2018-09-13 16:38:51.846103,Carting,IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-13 16:38:51.846103,2018-09-13 19:55:23.755305,12.8246,11.0,28.0,UP-29-HF-3900,DRV-002,Internal,COMPLETED,16460.0
trip-153703511113525222,2018-09-15 18:11:51.135638,Carting,IND110052AAA,Delhi_Wazirpur_L (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-15 18:11:51.135638,2018-09-15 21:35:17.827521,14.3413,13.0,17.0,CH74TG3504,DRV-049,Shakti Cement,COMPLETED,34276.0
trip-153818401854121454,2018-09-29 01:20:18.541468,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND421401AAC,Murbad_SnkunDPP_D (Maharashtra),2018-09-29 01:20:18.541468,2018-09-29 02:59:50.057980,11.4055,8.0,16.0,HR-85-RH-4608,DRV-034,Shakti Cement,COMPLETED,62088.0
trip-153830146244868768,2018-09-30 09:57:42.448992,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2018-09-30 09:57:42.448992,2018-09-30 12:02:59.335782,14.3755,12.0,38.0,HR-16-SP-9238,DRV-022,Shakti Cement,COMPLETED,11016.0
trip-153803704468135138,2018-09-27 08:30:44.681612,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-27 08:30:44.681612,2018-09-27 11:01:15.036948,12.7197,12.0,16.0,UP-41-IF-2771,DRV-058,Internal,COMPLETED,62657.0
trip-153703306238967911,2018-09-15 17:37:40.663856,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110037AAK,Delhi_Kapshera_L (Delhi),2018-09-15 17:37:40.663856,2018-09-15 22:04:38.724274,10.6887,12.0,13.0,DL64IB1058,DRV-051,Shakti Cement,COMPLETED,75351.0
trip-153690819854149877,2018-09-14 06:56:38.541781,Carting,IND500055AAC,Hyderabad_North_D_2 (Telangana),IND501401AAC,Medchal_MROoffce_D (Telangana),2018-09-14 07:43:02.864314,2018-09-14 08:21:37.300570,9.4811,6.0,13.0,HR-47-UT-6925,DRV-024,Orion Pharma,COMPLETED,19906.0
trip-153800721330303406,2018-09-27 00:13:33.303285,FTL,IND583101AAA,Bellary_Dc (Karnataka),IND583201AAA,Hospet (Karnataka),2018-09-27 00:13:33.303285,2018-09-27 02:45:05.587142,25.123900000000003,17.0,35.0,UK29GJ4566,DRV-052,Vertex Retail,COMPLETED,41846.0
trip-153797520854181034,2018-09-26 15:20:08.542068,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-26 15:20:08.542068,2018-09-26 18:21:47.420852,13.3369,13.0,17.0,HR59KV7624,DRV-018,Shakti Cement,COMPLETED,86993.0
trip-153737876518516681,2018-09-19 17:39:25.185436,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),2018-09-19 17:39:25.185436,2018-09-19 19:24:52.402641,11.1478,8.0,22.0,HR21SN1520,DRV-036,Internal,COMPLETED,17183.0
trip-153760873872085904,2018-09-22 09:32:18.721085,FTL,IND473331AAA,Ashokngr_Bypassrd_D (Madhya Pradesh),IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh),2018-09-22 12:42:28.962065,2018-09-24 08:56:01.423938,31.076400000000003,38.0,55.0,DL-47-HM-4986,DRV-054,Internal,COMPLETED,85717.0
trip-153757259067219119,2018-09-21 23:29:50.672534,Carting,IND110064AAA,Delhi_Mayapuri_PC (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 23:29:50.672534,2018-09-22 01:39:44.931986,13.2754,12.0,20.0,HR15HP2193,DRV-050,Internal,COMPLETED,15915.0
trip-153799315216859426,2018-09-26 20:19:12.168865,FTL,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-26 20:19:12.168865,2018-09-27 00:24:07.523082,27.6923,30.0,36.0,DL11SJ8690,DRV-054,Internal,COMPLETED,55741.0
trip-153695565214626669,2018-09-14 20:07:32.146649,FTL,IND843329AAB,Sheohar_Ward9DPP_D (Bihar),IND843301AAA,Sitamari_Durma_D (Bihar),2018-09-14 23:00:42.781585+05:30,2018-09-15 00:19:35.988139,26.2254,19.0,52.0,DL-11-SJ-8690,DRV-052,Apex Chemicals,COMPLETED,94262.0
trip-153799857684519878,2018-09-26 21:49:36.845451,Carting,IND691001AAB,Kollam_Central_H_1 (Kerala),IND691506AAA,Kottarakkara_Amankovl_D (Kerala),2018-09-26 21:49:36.845451+05:30,2018-09-27 00:08:39.177088,10.6194,11.0,13.0,HR-14-LS-3426,DRV-052,Vertex Retail,COMPLETED,88308.0
trip-153740617495141561,2018-09-20 01:16:14.951851,Carting,IND302006AAA,Jaipur (Rajasthan),IND302014AAB,Jaipur_Central_I_7 (Rajasthan),2018-09-20 05:05:15.340476,2018-09-20 06:41:17.839534,11.0995,9.0,25.0,UK 27 ZO 9702,DRV-016,Apex Chemicals,COMPLETED,29379.0
trip-153673694915055454,2018-09-12 07:22:29.150851,Carting,IND110014AAA,Delhi_Bhogal (Delhi),IND110024AAA,Delhi_Lajpat_IP (Delhi),2018-09-12 08:46:27.402065,2018-09-12 10:13:04.551593,13.0799,14.0,43.0,PB81RI8019,DRV-030,Vertex Retail,COMPLETED,76589.0
trip-153734149730413862,2018-09-19 07:18:17.304516,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600008AAC,Chennai_Egmore_DPC (Tamil Nadu),2018-09-19 07:18:17.304516,2018-09-19 08:08:49.581820,10.0476,8.0,48.0,CH74TG3504,DRV-036,Internal,COMPLETED,90384.0
trip-153700177157944123,2018-09-15 08:56:11.579700,FTL,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),2018-09-15 08:56:11.579700,2018-09-15 16:16:30.443258,25.4114,17.0,30.0,PB-81-RI-8019,DRV-014,Vertex Retail,COMPLETED,54511.0
trip-153722963999748445,2018-09-18 00:13:59.999987,Carting,IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),IND586128AAA,Sindagi_KalyanNg_D (Karnataka),2018-09-18 00:13:59.999987,2018-09-18 03:29:43.106334,9.4442,10.0,13.0,dl47hm4986,DRV-009,Internal,COMPLETED,94291.0
trip-153860909786408355,2018-10-03 23:24:57.864330,FTL,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-10-03 23:24:57.864330,2018-10-04 00:21:58.203266,28.2656,28.0,50.0,HR53AN9031,DRV-008,Shakti Cement,COMPLETED,38981.0
trip-153802148327718271,2018-09-27 04:11:23.277454,Carting,IND400072AAC,BOM_Sakinaka_RP (Maharashtra),IND400011AAA,LowerParel_CP (Maharashtra),2018-09-27 04:11:23.277454,2018-09-27 06:39:51.494981,12.1477,10.0,22.0,UP58VX3851,DRV-002,Internal,COMPLETED,73463.0
trip-153763604290192537,2018-09-22 17:07:22.902207,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500080AAB,Hyderabad_Chikdply_I (Telangana),2018-09-22 17:07:22.902207,2018-09-22 18:52:47.368619,12.4792,16.0,25.0,CH-81-AQ-4130,DRV-041,Apex Chemicals,COMPLETED,15703.0
trip-153860339830300006,2018-10-03 21:49:58.303382,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700088AAA,Kolkata_TrtllaRD_L (West Bengal),2018-10-03 21:49:58.303382,2018-10-04 00:45:53.734062,15.2042,20.0,78.0,CH15XO9785,DRV-018,Internal,COMPLETED,88172.0
trip-153781502321590395,2018-09-24 18:50:23.216360,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700088AAA,Kolkata_TrtllaRD_L (West Bengal),2018-09-24 18:50:23.216360,2018-09-25T02:16:21.291443Z,14.4258,19.0,110.0,PB-47-HL-3939,DRV-010,Shakti Cement,COMPLETED,37066.0
trip-153722426043042934,2018-09-17 22:44:20.430693,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 22:44:20.430693,2018-09-18 04:56:54.596209,30.1902,27.0,28.0,CH67HY8613,DRV-017,Vertex Retail,COMPLETED,41067.0
trip-153693513996822510,2018-09-14 14:25:39.968463,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110085AAB,Delhi_Rohini_DPC (Delhi),2018-09-14 14:25:39.968463,2018-09-14 19:05:32.411107,11.4026,11.0,18.0,HR39BZ6168,DRV-043,Orion Pharma,COMPLETED,87352.0
trip-153725955207500741,2018-09-18 08:32:32.075245,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),2018-09-18 08:32:32.075245,2018-09-18 22:09:24.079142,30.6236,28.0,53.0,HR64RO3607,DRV-021,Vertex Retail,COMPLETED,91428.0
trip-153745635177931950,2018-09-20 15:12:31.779541,Carting,IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),2018-09-20 15:12:31.779541,2018-09-20 17:19:59.389212,14.0755,13.0,48.0,hr26ev8787,DRV-009,Internal,COMPLETED,40002.0
trip-153697024313564374,2018-09-15 00:10:43.135933,Carting,IND421502AAA,Mumbai_Ambernath_Dc (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),2018-09-15 03:16:29.931360,2018-09-15 04:33:05.317307,13.9608,11.0,34.0,CH40IK6238,DRV-017,Shakti Cement,COMPLETED,47271.0
trip-153796571735747772,2018-09-26 12:41:57.357728,FTL,IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan),IND313001AAB,Udaipur_Mangri_I (Rajasthan),2018-09-27 04:05:01.220989,2018-09-27 12:57:59.278302,29.5355,26.0,30.0,CH-42-HD-4155,DRV-029,Internal,COMPLETED,86180.0
trip-153773960836499076,2018-09-23 21:53:28.365216,FTL,IND815301AAA,Giridih_Shivalya_D (Jharkhand),IND814133AAB,Godda_Central_D_2 (Jharkhand),2018-09-24 01:29:11.672496,2018-09-24 06:48:37.484745,28.2905,20.0,89.0,PB-68-LJ-4728,DRV-017,Internal,COMPLETED,51710.0
trip-153701181592186201,2018-09-15 11:43:35.788342,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-15 11:43:35.788342,2018-09-15 22:18:51.594306,28.2941,21.0,38.0,RJ29ZS5978,DRV-042,Vertex Retail,COMPLETED,17692.0
trip-153781964424032918,2018-09-24 20:07:24.240578,Carting,IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-24 20:07:24.240578,2018-09-24 22:02:50.524711,18.2019,17.0,102.0,CH15XO9785,DRV-001,Internal,COMPLETED,19804.0
trip-153843435875428805,2018-10-01 22:52:38.754530,Carting,IND733102AAA,Balurghat_AkhirDPP_D (West Bengal),IND732103AAB,Malda_Central_I_3 (West Bengal),2018-10-02 04:58:49.388282,2018-10-02 10:03:51.619791,14.9596,13.0,24.0,UP37UP7482,DRV-042,Orion Pharma,COMPLETED,45119.0
trip-153763608529871927,2018-09-22 17:08:05.299093,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500008AAC,Hyderabad_Tolichwk_I (Telangana),2018-09-22 17:08:05.299093,2018-09-22 19:03:44.355074,15.2052,16.0,27.0,RJ43DD3546,DRV-011,Orion Pharma,COMPLETED,77951.0
trip-153704747985708728,2018-09-15 21:37:59.857344,FTL,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND845412AAB,Chakia_Wardno10_D (Bihar),2018-09-15 21:37:59.857344+05:30,2018-09-15 23:27:50.197496,23.8821,16.0,44.0,UP71AL5892,DRV-020,Internal,COMPLETED,24828.0
trip-153702561874481571,2018-09-15 15:33:38.745044,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-15 15:33:38.745044,2018-09-15 17:11:24.546996,11.9348,11.0,16.0,UK16VU2612,DRV-017,Vertex Retail,COMPLETED,24305.0
trip-153713077355634140,2018-09-16 20:46:13.556603,FTL,IND781018AAB,Guwahati_Hub (Assam),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-16 20:46:13.556603,2018-09-18 21:12:09.659098,37.8822,27.0,55.0,CH46GN6279,DRV-038,Internal,COMPLETED,87268.0
